algorithm,seed,generation,best_fitness
GA,2,29,3808.7818067287744
GA,2,30,3808.7818067287744
GA,2,31,3808.7818067287744
GA,2,32,3808.7818067287744
GA,2,33,3808.7818067287744
GA,2,34,3793.318528959357
GA,2,35,3793.318528959357
GA,2,36,3793.318528959357
GA,2,37,3792.5466954806056
GA,2,38,3785.4231708739035
GA,2,39,3785.4231708739035
GA,2,40,3785.4231708739035
GA,2,41,3783.1527225342547
GA,2,42,3758.212701355065
GA,2,43,3758.212701355065
GA,2,44,3758.212701355065
GA,2,45,3758.212701355065
GA,2,46,3758.212701355065
GA,2,47,3758.212701355065
GA,2,48,3758.212701355065
GA,2,49,3758.212701355065
GA,3,0,4732.173621241685
GA,3,1,4419.394084762518
GA,3,2,4259.910857830766
GA,3,3,4109.9814824116365
GA,3,4,4109.9814824116365
GA,3,5,4109.396468067751
GA,3,6,4106.68902197426
GA,3,7,4101.748651561544
GA,3,8,4042.3038581052956
GA,3,9,4042.1021574130627
GA,3,10,4015.184280571235
GA,3,11,3795.5849224902013
GA,3,12,3795.5849224902013
GA,3,13,3791.098893949006
GA,3,14,3791.098893949006
GA,3,15,3781.925807915642
GA,3,16,3781.925807915642
GA,3,17,3775.8038954621693
GA,3,18,3775.8038954621693
GA,3,19,3774.1501202394948
GA,3,20,3774.1501202394948
GA,3,21,3774.1501202394948
GA,3,22,3774.1501202394948
GA,3,23,3774.1501202394948
GA,3,24,3774.1501202394948
GA,3,25,3774.1501202394948
GA,3,26,3748.6195570745867
GA,3,27,3748.6195570745867
GA,3,28,3748.6195570745867
GA,3,29,3736.2094197716315
GA,3,30,3736.2094197716315
GA,3,31,3736.2094197716315
GA,3,32,3736.2094197716315
GA,3,33,3736.2094197716315
GA,3,34,3736.2094197716315
GA,3,35,3736.2094197716315
GA,3,36,3736.2094197716315
GA,3,37,3736.2094197716315
GA,3,38,3736.2094197716315
GA,3,39,3736.2094197716315
GA,3,40,3736.2094197716315
GA,3,41,3736.2094197716315
GA,3,42,3736.2094197716315
GA,3,43,3736.2094197716315
GA,3,44,3736.2094197716315
GA,3,45,3736.2094197716315
GA,3,46,3736.2094197716315
GA,3,47,3736.2094197716315
GA,3,48,3736.2094197716315
GA,3,49,3735.6824546946145
GA,4,0,4012.3548354239256
GA,4,1,4006.407567670115
GA,4,2,3956.062278584639
GA,4,3,3731.0018341966033
GA,4,4,3731.0018341966033
GA,4,5,3715.156202776714
GA,4,6,3715.156202776714
GA,4,7,3714.9742432810635
GA,4,8,3714.9742432810635
GA,4,9,3697.936303288594
GA,4,10,3697.936303288594
GA,4,11,3697.936303288594
GA,4,12,3688.809682397675
GA,4,13,3688.809682397675
GA,4,14,3688.809682397675
GA,4,15,3684.979336660503
GA,4,16,3684.979336660503
GA,4,17,3684.979336660503
GA,4,18,3684.979336660503
GA,4,19,3684.381207090596
GA,4,20,3619.7526260545674
GA,4,21,3614.8406120228738
GA,4,22,3614.8406120228738
GA,4,23,3614.8406120228738
GA,4,24,3613.8599927829814
GA,4,25,3613.8599927829814
GA,4,26,3613.8599927829814
GA,4,27,3613.8599927829814
GA,4,28,3611.6371754022653
GA,4,29,3611.6371754022653
GA,4,30,3611.6371754022653
GA,4,31,3611.6371754022653
GA,4,32,3611.6371754022653
GA,4,33,3611.6371754022653
GA,4,34,3611.6371754022653
GA,4,35,3611.6371754022653
GA,4,36,3609.320878846178
GA,4,37,3609.320878846178
GA,4,38,3609.320878846178
GA,4,39,3609.320878846178
GA,4,40,3609.320878846178
GA,4,41,3609.320878846178
GA,4,42,3609.320878846178
GA,4,43,3609.320878846178
GA,4,44,3609.320878846178
GA,4,45,3609.320878846178
GA,4,46,3609.320878846178
GA,4,47,3609.320878846178
GA,4,48,3609.320878846178
GA,4,49,3609.320878846178
GA,5,0,4959.788949836695
GA,5,1,4959.3552118067
GA,5,2,4557.106193517234
GA,5,3,4557.106193517234
GA,5,4,4557.106193517234
GA,5,5,4549.354735359742
GA,5,6,4179.589954492065
GA,5,7,4179.589954492065
GA,5,8,3958.0040131902774
GA,5,9,3952.9256970106467
GA,5,10,3829.0756893650782
GA,5,11,3829.0756893650782
GA,5,12,3799.8481948052026
GA,5,13,3799.8481948052026
GA,5,14,3797.8102278307215
GA,5,15,3794.4650764469943
GA,5,16,3794.4650764469943
GA,5,17,3793.937868806787
GA,5,18,3793.937868806787
GA,5,19,3729.255197633762
GA,5,20,3725.1946979841814
GA,5,21,3725.1946979841814
GA,5,22,3725.1946979841814
GA,5,23,3725.1946979841814
GA,5,24,3725.1946979841814
GA,5,25,3725.1946979841814
GA,5,26,3724.665110730261
GA,5,27,3717.172511645293
GA,5,28,3717.172511645293
GA,5,29,3717.172511645293
GA,5,30,3717.172511645293
GA,5,31,3717.172511645293
GA,5,32,3717.172511645293
GA,5,33,3717.172511645293
GA,5,34,3717.172511645293
GA,5,35,3717.172511645293
GA,5,36,3717.172511645293
GA,5,37,3716.924282173471
GA,5,38,3716.924282173471
GA,5,39,3662.695570297551
GA,5,40,3662.695570297551
GA,5,41,3662.695570297551
GA,5,42,3662.695570297551
GA,5,43,3659.293885831665
GA,5,44,3659.293885831665
GA,5,45,3659.293885831665
GA,5,46,3659.293885831665
GA,5,47,3659.293885831665
GA,5,48,3659.293885831665
GA,5,49,3659.293885831665
GA,6,0,5117.3039257065675
GA,6,1,5114.4891611285575
GA,6,2,4362.512413848799
GA,6,3,4362.512413848799
GA,6,4,4009.418816466308
GA,6,5,4001.8328942067965
GA,6,6,4001.8328942067965
GA,6,7,3996.0123319027794
GA,6,8,3996.0123319027794
GA,6,9,3994.406219142871
GA,6,10,3993.1975673247694
GA,6,11,3993.1975673247694
GA,6,12,3993.1975673247694
GA,6,13,3980.9997345793427
GA,6,14,3980.9997345793427
GA,6,15,3886.863173247069
