algorithm,seed,generation,best_fitness
SA,0,26,3269.75040908348
SA,0,27,3269.75040908348
SA,0,28,3269.75040908348
SA,0,29,3269.75040908348
SA,0,30,3266.7603705218116
SA,0,31,3266.7603705218116
SA,0,32,3266.7603705218116
SA,0,33,3266.7603705218116
SA,0,34,3266.7603705218116
SA,0,35,3266.7603705218116
SA,0,36,3266.7603705218116
SA,0,37,3266.7603705218116
SA,0,38,3266.7603705218116
SA,0,39,3266.7603705218116
SA,0,40,3266.7603705218116
SA,0,41,3266.7603705218116
SA,0,42,3266.7603705218116
SA,0,43,3266.7603705218116
SA,0,44,3266.7603705218116
SA,0,45,3266.7603705218116
SA,0,46,3266.7603705218116
SA,0,47,3266.7603705218116
SA,0,48,3266.7603705218116
SA,0,49,3266.7603705218116
SA,1,0,3972.1289498706624
SA,1,1,3964.2401502876496
SA,1,2,3964.2401502876496
SA,1,3,3791.1785543246624
SA,1,4,3574.806219172543
SA,1,5,3316.0678729328883
SA,1,6,3311.2499465479023
SA,1,7,3300.4259329757465
SA,1,8,3300.4259329757465
SA,1,9,3300.4259329757465
SA,1,10,3300.4259329757465
SA,1,11,3300.4259329757465
SA,1,12,3300.4259329757465
SA,1,13,3300.4259329757465
SA,1,14,3300.4259329757465
SA,1,15,3300.4259329757465
SA,1,16,3300.4259329757465
SA,1,17,3300.4259329757465
SA,1,18,3300.4259329757465
SA,1,19,3300.4259329757465
SA,1,20,3300.4259329757465
SA,1,21,3300.4259329757465
SA,1,22,3300.4259329757465
SA,1,23,3300.4259329757465
SA,1,24,3300.4259329757465
SA,1,25,3300.4259329757465
SA,1,26,3300.4259329757465
SA,1,27,3300.4259329757465
SA,1,28,3300.4259329757465
SA,1,29,3300.4259329757465
SA,1,30,3300.4259329757465
SA,1,31,3300.4259329757465
SA,1,32,3300.4259329757465
SA,1,33,3300.4259329757465
SA,1,34,3300.4259329757465
SA,1,35,3300.4259329757465
SA,1,36,3299.898751976279
SA,1,37,3299.898751976279
SA,1,38,3299.898751976279
SA,1,39,3299.898751976279
SA,1,40,3299.898751976279
SA,1,41,3299.898751976279
SA,1,42,3299.898751976279
SA,1,43,3299.898751976279
SA,1,44,3299.898751976279
SA,1,45,3299.898751976279
SA,1,46,3299.898751976279
SA,1,47,3299.898751976279
SA,1,48,3299.898751976279
SA,1,49,3299.898751976279
SA,2,0,4030.4048787604397
SA,2,1,3586.0228704464434
SA,2,2,3563.093239782713
SA,2,3,3554.5089621155303
SA,2,4,3494.2878608743367
SA,2,5,3494.2878608743367
SA,2,6,3383.845629133208
SA,2,7,3383.845629133208
SA,2,8,3368.791673490563
SA,2,9,3349.070081588073
SA,2,10,3349.070081588073
SA,2,11,3349.070081588073
SA,2,12,3349.070081588073
SA,2,13,3349.070081588073
SA,2,14,3349.070081588073
SA,2,15,3322.1398923288925
SA,2,16,3313.8387744574457
SA,2,17,3313.8387744574457
SA,2,18,3313.8387744574457
SA,2,19,3313.8387744574457
SA,2,20,3310.5329846058034
SA,2,21,3309.578121202272
SA,2,22,3309.578121202272
SA,2,23,3306.271522765561
SA,2,24,3306.271522765561
SA,2,25,3306.271522765561
SA,2,26,3306.271522765561
SA,2,27,3306.271522765561
SA,2,28,3306.271522765561
SA,2,29,3305.8036781053893
SA,2,30,3305.8036781053893
SA,2,31,3303.7137590461853
SA,2,32,3303.4857545873424
SA,2,33,3303.4857545873424
SA,2,34,3297.356249414562
SA,2,35,3296.7793251739977
SA,2,36,3296.7793251739977
SA,2,37,3296.7793251739977
SA,2,38,3296.7793251739977
SA,2,39,3296.7793251739977
SA,2,40,3268.5130849929237
SA,2,41,3268.5130849929237
SA,2,42,3268.5130849929237
SA,2,43,3268.5130849929237
