algorithm,seed,generation,best_fitness
SA,2,8,3478.0227604409224
SA,2,9,3478.0227604409224
SA,2,10,3476.352626876748
SA,2,11,3476.352626876748
SA,2,12,3476.352626876748
SA,2,13,3476.352626876748
SA,2,14,3474.453428466354
SA,2,15,3473.874692749974
SA,2,16,3473.874692749974
SA,2,17,3334.388196435558
SA,2,18,3329.187303061745
SA,2,19,3327.888023778617
SA,2,20,3327.888023778617
SA,2,21,3322.6799202928755
SA,2,22,3322.6799202928755
SA,2,23,3322.6799202928755
SA,2,24,3322.6799202928755
SA,2,25,3322.6799202928755
SA,2,26,3322.6799202928755
SA,2,27,3319.189594800527
SA,2,28,3319.189594800527
SA,2,29,3319.189594800527
SA,2,30,3319.189594800527
SA,2,31,3319.189594800527
SA,2,32,3319.189594800527
SA,2,33,3318.3463055928896
SA,2,34,3318.3463055928896
SA,2,35,3318.3463055928896
SA,2,36,3318.3463055928896
SA,2,37,3318.3463055928896
SA,2,38,3318.3463055928896
SA,2,39,3261.2241061148216
SA,2,40,3253.8378743245034
SA,2,41,3253.8378743245034
SA,2,42,3253.8378743245034
SA,2,43,3253.8378743245034
SA,2,44,3253.8378743245034
SA,2,45,3253.3664801620052
SA,2,46,3253.3664801620052
SA,2,47,3253.3664801620052
SA,2,48,3253.3664801620052
SA,2,49,3253.3664801620052
SA,3,0,4381.350894156485
SA,3,1,4274.594455205291
SA,3,2,3935.708167537594
SA,3,3,3647.3940835813414
SA,3,4,3641.793460078993
SA,3,5,3495.783366528353
SA,3,6,3330.697840171166
SA,3,7,3329.514992299949
SA,3,8,3326.2051893213793
SA,3,9,3326.2051893213793
SA,3,10,3326.2051893213793
SA,3,11,3326.2051893213793
SA,3,12,3326.2051893213793
SA,3,13,3326.2051893213793
SA,3,14,3326.2051893213793
SA,3,15,3326.2051893213793
SA,3,16,3326.2051893213793
SA,3,17,3326.2051893213793
SA,3,18,3326.2051893213793
SA,3,19,3326.2051893213793
SA,3,20,3326.2051893213793
SA,3,21,3326.2051893213793
SA,3,22,3326.2051893213793
SA,3,23,3326.2051893213793
SA,3,24,3326.2051893213793
SA,3,25,3326.2051893213793
SA,3,26,3326.2051893213793
SA,3,27,3326.2051893213793
SA,3,28,3326.2051893213793
SA,3,29,3326.2051893213793
SA,3,30,3326.2051893213793
SA,3,31,3325.15241142749
SA,3,32,3325.15241142749
SA,3,33,3325.15241142749
SA,3,34,3325.15241142749
SA,3,35,3325.15241142749
SA,3,36,3325.15241142749
SA,3,37,3325.15241142749
SA,3,38,3325.15241142749
SA,3,39,3325.15241142749
SA,3,40,3325.15241142749
SA,3,41,3325.15241142749
SA,3,42,3325.15241142749
SA,3,43,3325.15241142749
SA,3,44,3325.15241142749
SA,3,45,3325.15241142749
SA,3,46,3325.15241142749
SA,3,47,3325.15241142749
SA,3,48,3325.15241142749
SA,3,49,3325.15241142749
SA,4,0,7041.788564703567
SA,4,1,4957.255803952394
SA,4,2,4595.203137638982
SA,4,3,4316.527617181662
SA,4,4,4306.554238743531
SA,4,5,4306.554238743531
SA,4,6,4306.554238743531
SA,4,7,4306.554238743531
SA,4,8,4063.851719633354
SA,4,9,3830.2484120411814
SA,4,10,3830.2484120411814
SA,4,11,3830.2484120411814
SA,4,12,3830.2484120411814
SA,4,13,3684.1317775129933
SA,4,14,3682.6890300025902
SA,4,15,3682.6890300025902
SA,4,16,3611.4867122754767
SA,4,17,3606.5967182260924
SA,4,18,3606.5967182260924
SA,4,19,3606.5967182260924
SA,4,20,3606.5967182260924
SA,4,21,3606.5967182260924
SA,4,22,3606.5967182260924
SA,4,23,3606.5967182260924
SA,4,24,3606.5967182260924
SA,4,25,3606.5967182260924
SA,4,26,3606.5967182260924
SA,4,27,3606.5967182260924
SA,4,28,3606.5967182260924
SA,4,29,3568.135696468079
SA,4,30,3567.0843131851834
SA,4,31,3567.0843131851834
SA,4,32,3567.0843131851834
SA,4,33,3567.0843131851834
