algorithm,seed,generation,best_fitness
SA,2,28,3262.2753915508983
SA,2,29,3262.2753915508983
SA,2,30,3262.2753915508983
SA,2,31,3262.2753915508983
SA,2,32,3262.2753915508983
SA,2,33,3262.2753915508983
SA,2,34,3262.2753915508983
SA,2,35,3262.2753915508983
SA,2,36,3262.2753915508983
SA,2,37,3262.2753915508983
SA,2,38,3262.2753915508983
SA,2,39,3262.2753915508983
SA,2,40,3262.2753915508983
SA,2,41,3262.2753915508983
SA,2,42,3262.2753915508983
SA,2,43,3262.2753915508983
SA,2,44,3262.2753915508983
SA,2,45,3253.4770096997127
SA,2,46,3253.4770096997127
SA,2,47,3238.5095480149425
SA,2,48,3238.5095480149425
SA,2,49,3238.5095480149425
SA,3,0,4462.521511814284
SA,3,1,3745.3289273951777
SA,3,2,3425.1960631253837
SA,3,3,3422.0742207070016
SA,3,4,3422.0742207070016
SA,3,5,3422.0742207070016
SA,3,6,3343.5130537824275
SA,3,7,3343.5130537824275
SA,3,8,3339.7566204119166
SA,3,9,3337.133149273206
SA,3,10,3334.414797873018
SA,3,11,3270.7256372584015
SA,3,12,3270.7256372584015
SA,3,13,3270.7256372584015
SA,3,14,3270.7256372584015
SA,3,15,3270.7256372584015
SA,3,16,3270.7256372584015
SA,3,17,3270.7256372584015
SA,3,18,3270.7256372584015
SA,3,19,3270.7256372584015
SA,3,20,3270.7256372584015
SA,3,21,3270.7256372584015
SA,3,22,3269.5726036976116
SA,3,23,3269.5726036976116
SA,3,24,3269.5726036976116
SA,3,25,3269.5726036976116
SA,3,26,3269.5726036976116
SA,3,27,3269.5726036976116
SA,3,28,3269.5726036976116
SA,3,29,3269.5726036976116
SA,3,30,3269.5726036976116
SA,3,31,3269.5726036976116
SA,3,32,3269.5726036976116
SA,3,33,3269.5726036976116
SA,3,34,3269.5726036976116
SA,3,35,3269.5726036976116
SA,3,36,3269.5726036976116
SA,3,37,3269.5726036976116
SA,3,38,3269.5726036976116
SA,3,39,3269.5726036976116
SA,3,40,3269.5726036976116
SA,3,41,3269.5726036976116
SA,3,42,3269.5726036976116
SA,3,43,3269.5726036976116
SA,3,44,3269.5726036976116
SA,3,45,3269.5726036976116
SA,3,46,3269.5726036976116
SA,3,47,3269.5726036976116
SA,3,48,3269.5726036976116
SA,3,49,3269.5726036976116
SA,4,0,4962.419501418932
SA,4,1,4325.413873604361
SA,4,2,3935.201120127378
SA,4,3,3784.6626817840456
SA,4,4,3784.6626817840456
SA,4,5,3784.6626817840456
SA,4,6,3784.6626817840456
SA,4,7,3784.6626817840456
SA,4,8,3784.6626817840456
SA,4,9,3544.124708343448
SA,4,10,3537.9729214064955
SA,4,11,3534.659321807466
SA,4,12,3533.2709135735895
SA,4,13,3533.2709135735895
SA,4,14,3464.297516952341
SA,4,15,3464.297516952341
SA,4,16,3457.701738933349
SA,4,17,3457.2034397489815
SA,4,18,3457.2034397489815
SA,4,19,3297.985037327295
SA,4,20,3268.6427071573057
SA,4,21,3268.1807922959047
SA,4,22,3268.1807922959047
SA,4,23,3268.1807922959047
SA,4,24,3266.9461466574794
SA,4,25,3266.9461466574794
SA,4,26,3266.6213844509707
SA,4,27,3266.6213844509707
SA,4,28,3263.1316545278555
SA,4,29,3263.1316545278555
SA,4,30,3263.1316545278555
SA,4,31,3263.1316545278555
SA,4,32,3263.1316545278555
SA,4,33,3262.6705873729125
SA,4,34,3260.6243547027493
SA,4,35,3260.6243547027493
SA,4,36,3260.6243547027493
SA,4,37,3260.6243547027493
SA,4,38,3260.6243547027493
SA,4,39,3260.6243547027493
SA,4,40,3260.6243547027493
SA,4,41,3260.6243547027493
SA,4,42,3260.6243547027493
SA,4,43,3260.6243547027493
SA,4,44,3260.6243547027493
SA,4,45,3260.6243547027493
SA,4,46,3260.6243547027493
SA,4,47,3260.6243547027493
SA,4,48,3260.6243547027493
SA,4,49,3213.3944544954084
SA,5,0,4501.932421558129
SA,5,1,3539.2631834664094
SA,5,2,3401.516744685364
SA,5,3,3401.516744685364
SA,5,4,3401.516744685364
SA,5,5,3401.516744685364
SA,5,6,3401.516744685364
SA,5,7,3401.516744685364
SA,5,8,3401.516744685364
SA,5,9,3398.206539857697
SA,5,10,3398.206539857697
SA,5,11,3398.206539857697
SA,5,12,3398.206539857697
SA,5,13,3398.206539857697
SA,5,14,3398.206539857697
SA,5,15,3381.0706401903412
SA,5,16,3360.229542371734
